id,name,slug,state,createdOn,lastPublished,has_content
66ad3c68d699a08450ce8f47,Oxford,oxford-d19ed,Georgia,2024-08-02T20:07:04.540Z,,False
66ad3c5c6ff7161fa3d58aaf,Palmetto,palmetto,Georgia,2024-08-02T20:06:52.387Z,,False
66ad3c58e1960993c5dd10d0,Panthersville,panthersville,Georgia,2024-08-02T20:06:48.202Z,,False
66ad3c745098f548b709f7e6,Patterson,patterson,Georgia,2024-08-02T20:07:16.357Z,,False
66ad3c74687a94f0f681b0a6,Pavo,pavo,Georgia,2024-08-02T20:07:16.721Z,,False
66ad3c6930a48b91256bc048,Pearson,pearson,Georgia,2024-08-02T20:07:05.882Z,,False
66ad3c65480ecdcbf32432fe,Pembroke,pembroke,Georgia,2024-08-02T20:07:01.046Z,,False
66ad3c6a4baf0cfaa15fcef5,Pendergrass,pendergrass,Georgia,2024-08-02T20:07:06.315Z,,False
66ad3c7adb01484a9f4a0e31,Phillipsburg,phillipsburg-173fd,Georgia,2024-08-02T20:07:22.091Z,,False
66ad3c72ae33e71b5e73444a,Pine Lake,pine-lake,Georgia,2024-08-02T20:07:14.475Z,,False
66ad3c6b5098f548b709f3b1,Pine Mountain,pine-mountain,Georgia,2024-08-02T20:07:07.505Z,,False
66ad3c76175e13707165cb25,Pineview,pineview,Georgia,2024-08-02T20:07:18.628Z,,False
66ad3c79175e13707165cbec,Pitts,pitts,Georgia,2024-08-02T20:07:21.076Z,,False
66ad3c734fef8862e4cdf779,Plains,plains,Georgia,2024-08-02T20:07:15.271Z,,False
66ad3c562bd09b9e94b71393,Port Wentworth,port-wentworth,Georgia,2024-08-02T20:06:46.640Z,,False
66ad3c762ea4361dc21087fa,Portal,portal,Georgia,2024-08-02T20:07:18.508Z,,False
66ad3c6a6bdb8177169fb886,Porterdale,porterdale,Georgia,2024-08-02T20:07:06.980Z,,False
66ad3c73ee0035ecc53dbcbf,Poulan,poulan,Georgia,2024-08-02T20:07:15.945Z,,False
66ad3c60e187c6decfadb073,Putney,putney,Georgia,2024-08-02T20:06:56.514Z,,False
66ad3c645bc14c1156328c28,Raoul,raoul,Georgia,2024-08-02T20:07:00.647Z,,False
66ad3c6f427c1fb0d71b3adf,Ray,ray,Georgia,2024-08-02T20:07:11.987Z,,False
66ad3c63e56bee989604286f,Reed Creek,reed-creek,Georgia,2024-08-02T20:06:59.624Z,,False
66ad3c64455dcf16acfef30b,Reidsville,reidsville,Georgia,2024-08-02T20:07:00.556Z,,False
66ad3c6b7eb1007e1c277737,Remerton,remerton,Georgia,2024-08-02T20:07:07.148Z,,False
66ad3c6c6ff7161fa3d5968b,Resaca,resaca,Georgia,2024-08-02T20:07:08.572Z,,False
66ad3c734baf0cfaa15fd5b4,Reynolds,reynolds,Georgia,2024-08-02T20:07:15.281Z,,False
66ad3c77c82fabd0a40890e2,Rhine,rhine,Georgia,2024-08-02T20:07:19.726Z,,False
66ad3c716ff7161fa3d5988b,Riceboro,riceboro,Georgia,2024-08-02T20:07:12.999Z,,False
66ad3c6c6ff7161fa3d59696,Richland,richland,Georgia,2024-08-02T20:07:08.626Z,,False
66ad3c56dc5ee071e24a337b,Rincon,rincon,Georgia,2024-08-02T20:06:46.683Z,,False
66ad3c6b5bc14c11563299e0,Roberta,roberta,Georgia,2024-08-02T20:07:07.579Z,,False
66ad3c6cecc8729409771b21,Robins AFB,robins-afb,Georgia,2024-08-02T20:07:08.290Z,,False
66ad3c70be3ee5200f9fd79c,Rochelle,rochelle,Georgia,2024-08-02T20:07:12.341Z,,False
66ad3c70e61b522e367368a9,Rock Spring,rock-spring,Georgia,2024-08-02T20:07:12.313Z,,False
66ad3c5bf8f9bc841ff8b6a1,Rockmart,rockmart,Georgia,2024-08-02T20:06:51.674Z,,False
66ad3c5d5bc14c11563285ac,Rossville,rossville,Georgia,2024-08-02T20:06:53.890Z,,False
66ad3c66ed5e6fb71ac34a90,Royston,royston,Georgia,2024-08-02T20:07:02.150Z,,False
66ad3c6b7eb1007e1c277787,Russell,russell,Georgia,2024-08-02T20:07:07.834Z,,False
66ad3c6ffcc0eb28f2e1680d,Rutledge,rutledge,Georgia,2024-08-02T20:07:11.390Z,,False
66ad3c6fe1db3d28a444b1dd,Sardis,sardis,Georgia,2024-08-02T20:07:11.467Z,,False
66ad3c79687a94f0f681b535,Sautee-Nacoochee,sautee-nacoochee,Georgia,2024-08-02T20:07:21.934Z,,False
66ad3c56ecc8729409770d84,Scottdale,scottdale,Georgia,2024-08-02T20:06:46.979Z,,False
66ad3c75e79f67571c0a4fec,Screven,screven,Georgia,2024-08-02T20:07:17.005Z,,False
66ad3c5bc46f12a175d29051,Senoia,senoia,Georgia,2024-08-02T20:06:51.611Z,,False
66ad3c6ae56bee9896042b79,Shannon,shannon,Georgia,2024-08-02T20:07:06.635Z,,False
66ad3c72ffa1dfaba561571c,Shellman,shellman,Georgia,2024-08-02T20:07:14.633Z,,False
66ad3c7806ccedc50530dfd7,Shiloh,shiloh-04562,Georgia,2024-08-02T20:07:20.133Z,,False
66ad3c58ed29597b7b782659,Skidaway Island,skidaway-island,Georgia,2024-08-02T20:06:48.119Z,,False
66ad3c7630a48b91256bc5f1,Sky Valley,sky-valley,Georgia,2024-08-02T20:07:18.958Z,,False
66ad3c5cdc5ee071e24a3e07,Social Circle,social-circle,Georgia,2024-08-02T20:06:52.035Z,,False
66ad3c63480ecdcbf3242d7d,Soperton,soperton,Georgia,2024-08-02T20:06:59.584Z,,False
66ad3c6530a48b91256bbdd2,Sparks,sparks,Georgia,2024-08-02T20:07:01.146Z,,False
66ad3c63f1b824d2e554871c,Springfield,springfield-09b43,Georgia,2024-08-02T20:06:59.486Z,,False
66ad3c54389f8bdae000fc5d,St. Simons,st-simons,Georgia,2024-08-02T20:06:44.931Z,,False
66ad3c634906d585b7b9f9ef,Statham,statham,Georgia,2024-08-02T20:06:59.191Z,,False
66ad3c68d80508f5822c1307,Sterling,sterling,Georgia,2024-08-02T20:07:04.970Z,,False
66ad3c74ed5e6fb71ac35669,Stillmore,stillmore,Georgia,2024-08-02T20:07:16.745Z,,False
66ad3c5aa7ef74e33c9362b7,Stone Mountain,stone-mountain,Georgia,2024-08-02T20:06:50.062Z,,False
66ad3c5d5098f548b709ead8,Summerville,summerville,Georgia,2024-08-02T20:06:53.195Z,,False
66ad3c71596170f4778b04f8,Sunnyside,sunnyside,Georgia,2024-08-02T20:07:13.159Z,,False
66ad3c74811d3428052c21c5,Sunset,sunset,Georgia,2024-08-02T20:07:16.774Z,,False
66ad3c6dbe3ee5200f9fd51a,Sycamore,sycamore,Georgia,2024-08-02T20:07:09.198Z,,False
66ad3c632e6c3bb4992084df,Sylvania,sylvania,Georgia,2024-08-02T20:06:59.875Z,,False
66ad3c5bb672c190d9108a36,Sylvester,sylvester,Georgia,2024-08-02T20:06:50.999Z,,False
66ad3c6ddc5ee071e24a4ae6,Talahi Island,talahi-island,Georgia,2024-08-02T20:07:09.696Z,,False
66ad3c74e1960993c5dd230f,Talbotton,talbotton,Georgia,2024-08-02T20:07:16.575Z,,False
66ad3c6130a48b91256bbade,Tallapoosa,tallapoosa,Georgia,2024-08-02T20:06:57.039Z,,False
66ad3c5bb1e739f1dd07aceb,Temple,temple,Georgia,2024-08-02T20:06:51.156Z,,False
66ad3c6b921c8c113c3c3528,Tennille,tennille,Georgia,2024-08-02T20:07:07.320Z,,False
66ad3c5927a9893d4666be5c,Thomson,thomson,Georgia,2024-08-02T20:06:49.842Z,,False
66ad3c644420825511b187d0,Thunderbolt,thunderbolt,Georgia,2024-08-02T20:07:00.456Z,,False
66ad3c78c733165256033586,Tiger,tiger,Georgia,2024-08-02T20:07:20.267Z,,False
66ad3c6eb672c190d9109516,Tignall,tignall,Georgia,2024-08-02T20:07:10.061Z,,False
66ad3c75c82fabd0a4088f73,Toomsboro,toomsboro,Georgia,2024-08-02T20:07:17.693Z,,False
66ad3c67ad3310e83b141902,Trenton,trenton-27b51,Georgia,2024-08-02T20:07:03.161Z,,False
66ad3c66f64fc2f8119e2977,Trion,trion,Georgia,2024-08-02T20:07:02.475Z,,False
66ad3c6d5bc14c1156329b62,Tunnel Hill,tunnel-hill,Georgia,2024-08-02T20:07:09.744Z,,False
66ad3c695bc14c11563292bb,Twin,twin,Georgia,2024-08-02T20:07:05.548Z,,False
66ad3c76142cc8ce2602015f,Ty Ty,ty-ty,Georgia,2024-08-02T20:07:18.474Z,,False
66ad3c6116211a93fa30a109,Tybee Island,tybee-island,Georgia,2024-08-02T20:06:57.402Z,,False
66ad3c59dd62e6a60e44a03c,Tyrone,tyrone,Georgia,2024-08-02T20:06:49.515Z,,False
66ad3c62596170f4778afcc7,Unadilla,unadilla,Georgia,2024-08-02T20:06:58.098Z,,False
66ad3c6aed29597b7b783290,Union Point,union-point,Georgia,2024-08-02T20:07:06.810Z,,False
66ad3c664baf0cfaa15fcdc0,Unionville,unionville,Georgia,2024-08-02T20:07:02.847Z,,False
66ad3c6527a9893d4666c506,Varnell,varnell,Georgia,2024-08-02T20:07:01.455Z,,False
66ad3c625098f548b709ed44,Vienna,vienna,Georgia,2024-08-02T20:06:58.728Z,,False
66ad3c5641511bff21922947,Vinings,vinings,Georgia,2024-08-02T20:06:46.322Z,,False
66ad3c73427c1fb0d71b3cc3,Waco,waco,Georgia,2024-08-02T20:07:15.663Z,,False
66ad3c68ed5e6fb71ac34d04,Wadley,wadley,Georgia,2024-08-02T20:07:04.589Z,,False
66ad3c74f64fc2f8119e3076,Waleska,waleska,Georgia,2024-08-02T20:07:16.046Z,,False
66ad3c6a12fe4164e16d03eb,Walnut Grove,walnut-grove,Georgia,2024-08-02T20:07:06.972Z,,False
66ad3c5ee06c0b2220f1a7a9,Walthourville,walthourville,Georgia,2024-08-02T20:06:54.556Z,,False
66ad3c7aed5e6fb71ac35e98,Waresboro,waresboro,Georgia,2024-08-02T20:07:22.065Z,,False
66ad3c78f5ebefd3fb95edab,Warm Springs,warm-springs,Georgia,2024-08-02T20:07:20.616Z,,False
66ad3c69a7ef74e33c9373a8,Warrenton,warrenton,Georgia,2024-08-02T20:07:05.475Z,,False
66ad3c77cc0e8fbc4d77ce79,Warwick,warwick,Georgia,2024-08-02T20:07:19.619Z,,False
66ad3c5e5098f548b709eb8c,Washington,washington-5c7bd,Georgia,2024-08-02T20:06:54.307Z,,False
66ad3c628cdea0e07a9457a2,Watkinsville,watkinsville,Georgia,2024-08-02T20:06:58.269Z,,False
66ad3c75427c1fb0d71b3e5e,Waverly Hall,waverly-hall,Georgia,2024-08-02T20:07:17.646Z,,False
66ad3c5ae933b254c9c648d6,Waynesboro,waynesboro,Georgia,2024-08-02T20:06:50.648Z,,False
66ad3c77dc5ee071e24a5751,Waynesville,waynesville,Georgia,2024-08-02T20:07:19.420Z,,False
66ad3c65ecc87294097714ed,Webster County unified government,webster-county-unified-government,Georgia,2024-08-02T20:07:01.786Z,,False
66ad3c6df5ebefd3fb95e5f2,West Brow,west-brow,Georgia,2024-08-02T20:07:09.932Z,,False
66ad3c5f480ecdcbf3242003,West Point,west-point,Georgia,2024-08-02T20:06:55.421Z,,False
66ad3c7618abfa837df00989,Whigham,whigham,Georgia,2024-08-02T20:07:18.313Z,,False
66ad3c726a546a67c83f5490,White,white-9510d,Georgia,2024-08-02T20:07:14.929Z,,False
66ad3c5abe3ee5200f9fc1e8,Whitemarsh Island,whitemarsh-island,Georgia,2024-08-02T20:06:50.012Z,,False
66ad3c75fccb03394215d2cd,Whitesburg,whitesburg,Georgia,2024-08-02T20:07:17.670Z,,False
66ad3c78e933b254c9c656f5,Wildwood,wildwood-b1e65,Georgia,2024-08-02T20:07:20.030Z,,False
66ad3c6b1bb9f765b7bd4e41,Willacoochee,willacoochee,Georgia,2024-08-02T20:07:07.713Z,,False
66ad3c732bd09b9e94b7222e,Williamson,williamson,Georgia,2024-08-02T20:07:15.697Z,,False
66ad3c556ff7161fa3d58877,Wilmington Island,wilmington-island,Georgia,2024-08-02T20:06:45.499Z,,False
66ad3c6f4fef8862e4cdf133,Woodbine,woodbine-2c9ea,Georgia,2024-08-02T20:07:11.849Z,,False
66ad3c7267e4c7ab70409f74,Woodbury,woodbury-32075,Georgia,2024-08-02T20:07:14.780Z,,False
66ad3c67c82fabd0a408832d,Wrens,wrens,Georgia,2024-08-02T20:07:03.993Z,,False
66ad3c5f4420825511b184b7,Wrightsville,wrightsville,Georgia,2024-08-02T20:06:55.862Z,,False
66ad3c7741511bff219239ed,Yonah,yonah,Georgia,2024-08-02T20:07:19.715Z,,False
66ad3c6f15fb93b050ffdf4b,Young Harris,young-harris,Georgia,2024-08-02T20:07:11.540Z,,False
66ad3c6ae1960993c5dd1d24,Zebulon,zebulon,Georgia,2024-08-02T20:07:06.857Z,,False
6646ed2e69dfd70e34614ed4,Absecon,absecon,New Jersey,2024-05-17T05:37:50.534Z,,False
6646ed3cd07b73b3e10c0e8d,Alexandria,alexandria,New Jersey,2024-05-17T05:38:04.087Z,,False
6646ed3a0ca42be34dd5ff55,Allamuchy,allamuchy,New Jersey,2024-05-17T05:38:02.579Z,,False
6646ed4975169877c6fa1205,Allen,allen,New Jersey,2024-05-17T05:38:17.724Z,,False
6646ed3675169877c6fa0384,Allendale,allendale,New Jersey,2024-05-17T05:37:58.104Z,,False
6646ed4fb0234bc85afc27bd,Allenhurst,allenhurst,New Jersey,2024-05-17T05:38:23.924Z,,False
6646ed4169dfd70e34615c09,Alloway,alloway,New Jersey,2024-05-17T05:38:09.979Z,,False
6646ed469240e04d9ea2af1c,Alpha,alpha,New Jersey,2024-05-17T05:38:14.619Z,,False
6646ed4cf649e649ef3f6aad,Alpine,alpine,New Jersey,2024-05-17T05:38:20.261Z,,False
6646ed38840ca41ee336cafd,Andover,andover,New Jersey,2024-05-17T05:38:00.531Z,,False
6646ed1430c52748b0310886,Atlantic,atlantic,New Jersey,2024-05-17T05:37:24.662Z,,False
6646ed3ec79fdaa617179b2e,Atlantic Highlands,atlantic-highlands,New Jersey,2024-05-17T05:38:06.474Z,,False
6646ed30a76426f64c54e248,Audubon,audubon,New Jersey,2024-05-17T05:37:52.481Z,,False
6646ed4d5566b55aa530174b,Audubon Park,audubon-park,New Jersey,2024-05-17T05:38:21.577Z,,False
6646ed4c92e7badcc59be8f0,Avalon,avalon,New Jersey,2024-05-17T05:38:20.067Z,,False
6646ed494c513545cbf6f0ef,Avon-by-the-Sea,avon-by-the-sea,New Jersey,2024-05-17T05:38:17.796Z,,False
6646ed19a1869b0981255b4e,Barnegat,barnegat,New Jersey,2024-05-17T05:37:29.370Z,,False
6646ed4f264feeb057ed067e,Barnegat Light,barnegat-light,New Jersey,2024-05-17T05:38:23.874Z,,False
6646ed354c513545cbf6e84d,Barrington,barrington,New Jersey,2024-05-17T05:37:57.388Z,,False
6646ed4de79f610b7343646d,Bass River,bass-river,New Jersey,2024-05-17T05:38:21.833Z,,False
6646ed4dffd919d7c58d465b,Bay Head,bay-head,New Jersey,2024-05-17T05:38:21.156Z,,False
6646ed4db2e8ce909c2478ca,Beach Haven,beach-haven,New Jersey,2024-05-17T05:38:21.270Z,,False
6646ed29c1d1934d3d661f0b,Beachwood,beachwood,New Jersey,2024-05-17T05:37:45.421Z,,False
6646ed315dc1556bdfa40ef1,Bedminster,bedminster,New Jersey,2024-05-17T05:37:53.641Z,,False
6646ed2881dc6b3a6d11171d,Bellmawr,bellmawr,New Jersey,2024-05-17T05:37:44.220Z,,False
6646ed394dec8c3f0c9faa18,Belmar,belmar,New Jersey,2024-05-17T05:38:01.080Z,,False
6646ed236474cb8171cbbbb3,Berkeley Heights,berkeley-heights,New Jersey,2024-05-17T05:37:39.725Z,,False
6646ed35487f6ef8d2c5fe13,Berlin,berlin,New Jersey,2024-05-17T05:37:57.489Z,,False
6646ed17ffd919d7c58d2ce9,Bernards,bernards,New Jersey,2024-05-17T05:37:27.819Z,,False
6646ed3229342da0d6455a2d,Bernardsville,bernardsville,New Jersey,2024-05-17T05:37:54.722Z,,False
6646ed40b28e17f046075450,Bethlehem,bethlehem,New Jersey,2024-05-17T05:38:08.284Z,,False
6646ed457e0ac4ed8dc3b80f,Beverly,beverly,New Jersey,2024-05-17T05:38:13.780Z,,False
6646ed39fc643045c20fcbe1,Blairs,blairs,New Jersey,2024-05-17T05:38:01.915Z,,False
6646ed35487f6ef8d2c5fe11,Bloomingdale,bloomingdale,New Jersey,2024-05-17T05:37:57.489Z,,False
6646ed4eaf3833e0e71b6d92,Bloomsbury,bloomsbury,New Jersey,2024-05-17T05:38:22.813Z,,False
6646ed2ff97616d11977d953,Bogota,bogota,New Jersey,2024-05-17T05:37:51.096Z,,False
6646ed30fc643045c20fc7f3,Boonton,boonton,New Jersey,2024-05-17T05:37:52.489Z,,False
6646ed26af924fa4e00523bd,Borden,borden,New Jersey,2024-05-17T05:37:42.651Z,,False
6646ed2669dfd70e3461481b,Bound Brook,bound-brook,New Jersey,2024-05-17T05:37:42.450Z,,False
6646ed3e81dc6b3a6d1124c2,Bradley Beach,bradley-beach,New Jersey,2024-05-17T05:38:06.528Z,,False
6646ed212e30b1d4b607090a,Branchburg,branchburg,New Jersey,2024-05-17T05:37:37.483Z,,False
6646ed4e4a2f91daec16eff8,Branchville,branchville,New Jersey,2024-05-17T05:38:22.803Z,,False
6646ed3bd07b73b3e10c0e1d,Brielle,brielle,New Jersey,2024-05-17T05:38:03.417Z,,False
6646ed339d76df51b4a0fec6,Brigantine,brigantine,New Jersey,2024-05-17T05:37:55.104Z,,False
6646ed48b3cbc92de20851b4,Brooklawn,brooklawn,New Jersey,2024-05-17T05:38:16.377Z,,False
6646ed3daf3833e0e71b6473,Buena,buena,New Jersey,2024-05-17T05:38:05.552Z,,False
6646ed356c143a6ac2d17b20,Buena Vista,buena-vista,New Jersey,2024-05-17T05:37:57.080Z,,False
6646ed19f97616d11977cf35,Burlington,burlington,New Jersey,2024-05-17T05:37:29.531Z,,False
6646ed324c513545cbf6e74f,Butler,butler,New Jersey,2024-05-17T05:37:54.241Z,,False
6646ed2f9d76df51b4a0fcf9,Caldwell,caldwell,New Jersey,2024-05-17T05:37:51.270Z,,False
6646ed4db2e8ce909c247988,Califon,califon,New Jersey,2024-05-17T05:38:21.830Z,,False
6646ed50ed32af8e45d55b79,Cape May Point,cape-may-point,New Jersey,2024-05-17T05:38:24.366Z,,False
6646ed378d26c0890b7ce38e,Carlstadt,carlstadt,New Jersey,2024-05-17T05:37:59.073Z,,False
6646ed30c80487a822b07257,Carneys Point,carneys-point,New Jersey,2024-05-17T05:37:52.527Z,,False
6646ed238e779d9dc7323866,Cedar Grove,cedar-grove,New Jersey,2024-05-17T05:37:39.516Z,,False
6646ed299ab7448da5f30691,Chatham,chatham,New Jersey,2024-05-17T05:37:45.631Z,,False
6646ed4c5566b55aa5301704,Chesilhurst,chesilhurst,New Jersey,2024-05-17T05:38:20.780Z,,False
6646ed33b3cbc92de2084488,Chester,chester,New Jersey,2024-05-17T05:37:55.322Z,,False
6646ed2ec79fdaa6171791d3,Chesterfield,chesterfield,New Jersey,2024-05-17T05:37:50.043Z,,False
6646ed1e8d26c0890b7cd91e,Cinnaminson,cinnaminson,New Jersey,2024-05-17T05:37:34.551Z,,False
6646ed15382783ffd032507b,City of Orange,city-of-orange,New Jersey,2024-05-17T05:37:25.562Z,,False
6646ed20af3833e0e71b5210,Clark,clark,New Jersey,2024-05-17T05:37:36.274Z,,False
6646ed2f30c52748b0311325,Clayton,clayton,New Jersey,2024-05-17T05:37:51.957Z,,False
6646ed3b049e24b253c5912c,Clementon,clementon,New Jersey,2024-05-17T05:38:03.039Z,,False
6646ed236474cb8171cbbb79,Clinton,clinton,New Jersey,2024-05-17T05:37:39.279Z,,False
6646ed30f92d532c5c89b6a9,Closter,closter,New Jersey,2024-05-17T05:37:52.782Z,,False
6646ed22af924fa4e0051e6a,Collingswood,collingswood,New Jersey,2024-05-17T05:37:38.795Z,,False
6646ed2cd97b33b28951160b,Colts Neck,colts-neck,New Jersey,2024-05-17T05:37:48.717Z,,False
6646ed3ca76426f64c54ea02,Commercial,commercial,New Jersey,2024-05-17T05:38:04.690Z,,False
6646ed4fed32af8e45d55ab7,Corbin,corbin,New Jersey,2024-05-17T05:38:23.074Z,,False
6646ed3fb3cbc92de2084cfc,Cranbury,cranbury,New Jersey,2024-05-17T05:38:07.550Z,,False
6646ed2f8a529badae1b6aef,Cresskill,cresskill,New Jersey,2024-05-17T05:37:51.082Z,,False
6646ed4fc79fdaa61717a2b6,Deal,deal,New Jersey,2024-05-17T05:38:23.232Z,,False
6646ed42fc643045c20fd0b7,Deerfield,deerfield,New Jersey,2024-05-17T05:38:10.630Z,,False
6646ed3c8e779d9dc73243c9,Delanco,delanco,New Jersey,2024-05-17T05:38:04.453Z,,False
6646ed3db0234bc85afc2062,Delaware,delaware,New Jersey,2024-05-17T05:38:05.225Z,,False
6646ed1e344d79e99a1af37d,Delran,delran,New Jersey,2024-05-17T05:37:34.294Z,,False
6646ed3bc80487a822b07505,Demarest,demarest,New Jersey,2024-05-17T05:38:03.529Z,,False
6646ed37b28e17f04607506b,Dennis,dennis,New Jersey,2024-05-17T05:37:59.411Z,,False
6646ed4cb2e8ce909c2477e3,Downe,downe,New Jersey,2024-05-17T05:38:20.251Z,,False
6646ed33cc5d728e17bf0c63,Dunellen,dunellen,New Jersey,2024-05-17T05:37:55.983Z,,False
6646ed4b92e7badcc59be8be,Eagleswood,eagleswood,New Jersey,2024-05-17T05:38:19.255Z,,False
6646ed3ff92d532c5c89bcee,East Amwell,east-amwell,New Jersey,2024-05-17T05:38:07.780Z,,False
6646ed27f97616d11977d686,East Greenwich,east-greenwich,New Jersey,2024-05-17T05:37:43.155Z,,False
6646ed2887c509232f15da3c,East Hanover,east-hanover,New Jersey,2024-05-17T05:37:44.836Z,,False
6646ed444a2f91daec16ec43,East Newark,east-newark,New Jersey,2024-05-17T05:38:12.265Z,,False
6646ed2b6ca7861668afee6b,East Rutherford,east-rutherford,New Jersey,2024-05-17T05:37:47.369Z,,False
6646ed16ed32af8e45d51f69,East Windsor,east-windsor,New Jersey,2024-05-17T05:37:26.811Z,,False
6646ed37fc643045c20fcb10,Eastampton,eastampton,New Jersey,2024-05-17T05:37:59.540Z,,False
6646ed23d97b33b289510d65,Eaton,eaton,New Jersey,2024-05-17T05:37:39.204Z,,False
6646ed22da5d33f229a86b35,Edgewater,edgewater,New Jersey,2024-05-17T05:37:38.352Z,,False
6646ed2f8b8b2422f7c8c289,Edgewater Park,edgewater-park,New Jersey,2024-05-17T05:37:51.866Z,,False
6646ed3e049e24b253c591ba,Elk,elk,New Jersey,2024-05-17T05:38:06.100Z,,False
6646ed4cc79fdaa61717a1ef,Elmer,elmer,New Jersey,2024-05-17T05:38:20.911Z,,False
6646ed4e049e24b253c59931,Elsinboro,elsinboro,New Jersey,2024-05-17T05:38:22.281Z,,False
6646ed34941c997a34d41f90,Emerson,emerson,New Jersey,2024-05-17T05:37:56.503Z,,False
6646ed16c1d1934d3d66170d,Englewood,englewood,New Jersey,2024-05-17T05:37:26.886Z,,False
6646ed3a8268cc28afdee532,Englewood Cliffs,englewood-cliffs,New Jersey,2024-05-17T05:38:02.537Z,,False
6646ed47487f6ef8d2c609bd,English,english,New Jersey,2024-05-17T05:38:15.091Z,,False
6646ed46b2e8ce909c24759d,Essex Fells,essex-fells,New Jersey,2024-05-17T05:38:14.192Z,,False
6646ed4aba7ac6ee9551caa4,Estell Manor,estell-manor,New Jersey,2024-05-17T05:38:18.846Z,,False
6646ed37b3cbc92de208472a,Fair Haven,fair-haven,New Jersey,2024-05-17T05:37:59.813Z,,False
6646ed33cc5d728e17bf0ba6,Fairfield,fairfield,New Jersey,2024-05-17T05:37:55.444Z,,False
6646ed21da5d33f229a86abf,Fairview,fairview,New Jersey,2024-05-17T05:37:37.357Z,,False
6646ed33af924fa4e0052a40,Fanwood,fanwood,New Jersey,2024-05-17T05:37:55.578Z,,False
6646ed4dba7ac6ee9551cc9c,Far Hills,far-hills,New Jersey,2024-05-17T05:38:21.298Z,,False
6646ed4ca76426f64c54f104,Farmingdale,farmingdale,New Jersey,2024-05-17T05:38:20.577Z,,False
6646ed4e81dc6b3a6d113759,Fieldsboro,fieldsboro,New Jersey,2024-05-17T05:38:22.833Z,,False
6646ed244dec8c3f0c9f9a6f,Florence,florence,New Jersey,2024-05-17T05:37:40.226Z,,False
6646ed240869d8afd59c349a,Florham Park,florham-park,New Jersey,2024-05-17T05:37:40.042Z,,False
6646ed4bda5d33f229a87781,Folsom,folsom,New Jersey,2024-05-17T05:38:19.110Z,,False
6646ed148e779d9dc7323067,Fort Lee,fort-lee,New Jersey,2024-05-17T05:37:24.579Z,,False
6646ed3af649e649ef3f5c22,Frankford,frankford,New Jersey,2024-05-17T05:38:02.856Z,,False
6646ed29382783ffd0325b4d,Franklin Lakes,franklin-lakes,New Jersey,2024-05-17T05:37:45.227Z,,False
6646ed4292e7badcc59be25a,Fredon,fredon,New Jersey,2024-05-17T05:38:10.599Z,,False
6646ed468b8b2422f7c8cfcc,Frelinghuysen,frelinghuysen,New Jersey,2024-05-17T05:38:14.944Z,,False
6646ed4b5566b55aa530128b,French,french,New Jersey,2024-05-17T05:38:19.284Z,,False
6646ed3f941c997a34d43db7,Garwood,garwood,New Jersey,2024-05-17T05:38:07.317Z,,False
6646ed46d07b73b3e10c147c,Gibbsboro,gibbsboro,New Jersey,2024-05-17T05:38:14.390Z,,False
6646ed1a6474cb8171cbb71a,Glassboro,glassboro,New Jersey,2024-05-17T05:37:30.373Z,,False
6646ed4baf3833e0e71b6b54,Glen Gardner,glen-gardner,New Jersey,2024-05-17T05:38:19.476Z,,False
6646ed32cc5d728e17bf0b71,Glen Ridge,glen-ridge,New Jersey,2024-05-17T05:37:54.749Z,,False
6646ed2592e7badcc59bbe98,Glen Rock,glen-rock,New Jersey,2024-05-17T05:37:41.939Z,,False
6646ed40154e496e0525ad08,Green,green,New Jersey,2024-05-17T05:38:08.892Z,,False
6646ed37a1869b0981256f3f,Green Brook,green-brook,New Jersey,2024-05-17T05:37:59.761Z,,False
6646ed3a264feeb057ecfce2,Greenwich,greenwich,New Jersey,2024-05-17T05:38:02.386Z,,False
6646ed2a6b4ad2d52426bf62,Guttenberg,guttenberg,New Jersey,2024-05-17T05:37:46.184Z,,False
6646ed20f649e649ef3f4867,Haddon,haddon,New Jersey,2024-05-17T05:37:36.408Z,,False
6646ed3469dfd70e3461559d,Haddon Heights,haddon-heights,New Jersey,2024-05-17T05:37:56.149Z,,False
6646ed258b8b2422f7c8baba,Haddonfield,haddonfield,New Jersey,2024-05-17T05:37:41.300Z,,False
6646ed38639ab414430211a5,Hainesport,hainesport,New Jersey,2024-05-17T05:38:00.491Z,,False
6646ed2ec1d1934d3d662147,Haledon,haledon,New Jersey,2024-05-17T05:37:50.750Z,,False
6646ed41a1869b09812575be,Hamburg,hamburg,New Jersey,2024-05-17T05:38:09.984Z,,False
6646ed21049e24b253c581f9,Hammonton,hammonton,New Jersey,2024-05-17T05:37:37.646Z,,False
6646ed3b8b8b2422f7c8ca5f,Hampton,hampton,New Jersey,2024-05-17T05:38:03.575Z,,False
6646ed226ca7861668afe08c,Hanover,hanover,New Jersey,2024-05-17T05:37:38.066Z,,False
6646ed404c513545cbf6ec00,Harding,harding,New Jersey,2024-05-17T05:38:08.093Z,,False
6646ed4c7a915b91186a75a0,Hardwick,hardwick,New Jersey,2024-05-17T05:38:20.349Z,,False
6646ed32344d79e99a1afd4d,Hardyston,hardyston,New Jersey,2024-05-17T05:37:54.085Z,,False
6646ed45840ca41ee336d2fa,Harmony,harmony,New Jersey,2024-05-17T05:38:13.382Z,,False
